% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
2	2.25	4	17	4	3	9	4753	9	4753	0.00306842	1.26777e-06	0.00306669	0.0030703	528.111	77.6667	321	554	
2.25	2.5	4	17	4	3	52	27957	52	27957	0.00308618	0.000138056	0.00306286	0.00406244	537.635	41.3512	384	554	
2.5	2.75	4	17	4	3	10	4674	10	4674	0.00306943	6.41627e-07	0.00306843	0.0030703	467.4	100.828	267	554	
2.75	3	4	17	4	3	9	3123	9	3123	0.00307033	3.90384e-07	0.00306977	0.0030711	347	112.622	80	469	
3	3.25	4	17	4	3	9	3764	9	3764	0.00306963	8.02061e-07	0.00306848	0.00307078	418.222	134.572	247	554	
3.25	3.5	4	17	4	3	9	2949	9	2949	0.00307045	3.9973e-07	0.00306991	0.0030711	327.667	119.405	85	463	
3.5	3.75	4	17	4	3	9	3897	6	2496	0.00307029	3.73543e-07	0.00306969	0.00307064	416	51.1429	360	499	
3.75	4	4	17	4	3	6	2087	9	3488	0.0030702	4.52738e-07	0.00306961	0.00307107	387.556	133.035	101	546	
4	4.25	4	17	4	3	10	3998	10	3998	0.00306969	7.84961e-07	0.00306855	0.00307099	399.8	160.707	151	554	
